no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
1615,酒***梦,质量优，口感好，好评。,7/6/2016 6:17,0,1,0,0,0,0,0
1616,f***g,颜色淡黄清亮，叶片比较完整没有碎叶，茶味比较浓郁的,7/6/2016 5:17,0,1,0,0,0,0,0
1617,l***1,看了一下货挺好的。,7/6/2016 3:27,0,0,0,0,0,0,0
1618,l***7,毕竟品牌店，货真价实。相当于茶叶品质，也就是这个价了。,7/6/2016 1:45,0,1,0,0,0,0,0
1619,与***敌,卢正浩品牌很多年的老客户啦！这一次618活动非常给力，茶叶亦如既往的好。,7/6/2016 0:10,0,0,0,0,0,1,0
1620,未***泪,茶不错，回甘很好，虽然问客服的问题都不知道她在说什么，但茶蛮好的,7/6/2016 22:10,0,1,0,1,0,0,0
1621,j***m,爸妈说挺好喝，性价比也好。,7/6/2016 21:57,0,1,1,0,0,0,0
1622,l***2,东西很好，请多买。,7/6/2016 21:24,0,0,0,0,0,0,0
1623,s***a,茶叶还不错,7/6/2016 21:14,0,0,0,0,0,0,0
1624,右***忆,东西很好，客服旗灵服务很好,7/6/2016 20:53,0,0,0,1,0,0,0
1625,覃***业,发货速度快，周一下周三到,7/6/2016 20:44,0,0,0,1,0,0,0
1626,香***菜,茶很香，很醇。价格也实惠，下次还会来买。同时还买了别家的雀舌，茉莉花茶，最满意的还是这家的龙井。我不太懂茶，就凭个人喜好来看的。比我在超市买的好多了，还便宜，挺划算的。,7/6/2016 20:04,0,1,1,0,0,0,0
1627,谢***克,这款茶叶很一般，毕竟价格便宜，平日里自己喝喝还可以,7/6/2016 19:46,0,1,1,0,0,0,1
1628,x***x,物流很快，茶叶味道不错，茶汤颜色很棒,7/6/2016 19:35,0,1,0,0,1,0,0
1629,t***2,茶叶不错，是好茶，老板送的青瓷杯也很喜欢，好评！,7/6/2016 18:47,0,1,0,1,0,0,0
1630,l***3,喝着一般,7/6/2016 18:15,0,1,0,0,0,0,0
1631,新***合,茶叶挺好吃的,7/6/2016 18:05,0,1,0,0,0,0,0
1632,小***飞,一直在这里买茶，茶很好，卖家也特别的好，支持！,7/6/2016 17:29,0,0,0,0,0,0,0
1633,w***1,蛮好的买了几次了，喝着还不错,7/6/2016 17:18,0,1,0,0,0,0,0
1634,h***2,给别人买的，也不知道怎么样，看着还行！！！,7/6/2016 16:27,0,0,0,0,0,0,0
1635,w***s,包装精细，古朴雅致！送的闻香杯恰好！绝对赞一个！叶子碎了点，但是要看是什么价！100块可以了，我觉得。,7/6/2016 16:25,0,1,1,0,0,0,1
1636,g***0,挺好的，分辨不出是否新茶，茶香香的，送的杯子已经用上了。,7/6/2016 15:57,0,1,0,1,0,0,0
1637,z***2,豆香稍差点，这个价也不错了，还是给个好评吧！,7/6/2016 15:49,0,1,1,0,0,0,1
1638,千***哥,实在不好意思，忘了确认收货了，收到后就一直在喝茶，只顾茶香，忘记确认了！,7/6/2016 15:32,0,1,0,0,0,0,0
1639,l***0,茶收到了，很不错。,7/6/2016 15:28,0,0,0,0,0,0,0
1640,逗***0,五星好评，口感真好，旗舰店质量可靠值得信赖 很不错,7/7/2016 11:31,0,1,0,0,0,1,0
1641,t***0,,7/7/2016 11:28,0,0,0,0,0,0,0
1642,乐***亦,包装完美，送的杯子太漂亮了！还有超实用的夹子！各种完美啊！作为口粮茶来说这品质够够的了！很满意，不愧是品牌的！以后还会来的！,7/7/2016 11:27,1,1,0,1,0,1,0
1643,墨***白,这款茶不怎么样，不值这个价！,7/7/2016 11:16,0,1,0,0,0,0,1
1644,t***6,东西不错 包装可以看出来很好 喝着好的话就得常来了 物流也很快,7/7/2016 11:06,1,0,0,0,1,0,0
1645,西***生,&ldquo;每个ID限1个，不倍增&rdquo;这句话不是出现在交易页上，而是放在浩瀚的文字与图片叠加的宣传页里面。客服告诉我：&ldquo;一般人都会读详情页的&rdquo;。可我却不是&ldquo;一般人&rdquo;，没有读。买个破茶叶，难道还要我像高考复习一样，从头读到尾，认真学习不溜掉哪怕一个标点符号？  为什么会是这样子？一句话：农民企业家的那份狡黠！  问客服，态度很好，而且很大度地&ldquo;额外申请&rdquo;再送一个杯子给我。但同时告诫我&ldquo;买的是茶叶，不是赠品&rdquo;！  不会退货，因为我没有这个习惯。五星好评，因为是我网购的习惯。但我还是要说：不改掉这种狡黠和隐约的狡诈，额外恩赐的赠品，不敢拜受，今后我也不再敢惊扰贵品牌了。,7/7/2016 10:57,0,0,0,1,0,0,1
1646,d***2,是新茶，我只評價三個字：良心茶！  比那什麼藝什麼鳥堂的強太多，那個就知道吹.  希望店家一直發揚下去，用良心做茶，做好茶！,7/7/2016 10:55,0,1,0,0,0,0,0
1647,快***i,还不错，去年买了今年又来了,7/7/2016 10:34,0,0,0,0,0,0,0
1648,x***6,龙井很好是雨前的新茶口感特别好到货速度快很好的卖家希望大家以后都来卢正浩买我建议买两包一斤茶叶很好还赠送了小茶杯品茶用哈哈祝卖家生意兴隆阿弥陀佛,7/7/2016 10:34,0,1,0,1,0,0,0
1649,j***2,茶叶收到咯，一如既往的好，物流今天超快呀！两天就收到了，我非常高兴，非常喜欢，谢谢店家，下次还会再来。,7/7/2016 10:20,0,0,0,1,1,0,0
1650,小***7,一如既往地支持谢谢白琳的服务,7/7/2016 10:20,0,0,0,1,0,0,0
1651,z***s,茶叶可以，就是叶片有点大，可能是第二道茶。,7/7/2016 10:12,0,1,0,0,0,0,1
1652,周***壮,茶叶颜色较绿，应该是新茶！味道还行！五星好评！继续关注！,7/7/2016 10:04,0,1,0,0,0,0,0
1653,h***2,已经三年多的习惯，都是买卢正浩的绿茶喝，赞?,7/7/2016 9:41,0,0,0,0,0,0,0
1654,u***3,色、香、味值回售价了。这次购物算是淘到宝了。 如流水线般干净利索,7/7/2016 9:40,0,1,0,0,0,0,0
1655,j***9,不苦。。。还可以！！！没舍得买明前的，据说雨前的这个也可以就买了，我不太懂茶 。 赠的杯子要是再大点就更好了！！,7/7/2016 9:39,0,1,0,1,0,0,0
1656,l***c,一股清香，茶挺不错的,7/6/2016 23:50,0,1,0,0,0,0,0
1657,z***8,陈茶，借着搞活动的名义，卖陈茶，泡出来的颜色都不正,7/6/2016 23:21,0,1,0,0,0,0,1
1658,t***2,口感不错，发货也快速度，服务质量棒棒哒,7/6/2016 22:55,0,1,0,1,1,0,0
1659,h***9,味道不错，很好,7/6/2016 22:37,0,1,0,0,0,0,0
1660,d***l,货很好。很满意,7/7/2016 18:00,0,0,0,0,0,0,0
1661,l***a,包装很讲究，茶叶也不错，好评。,7/7/2016 17:51,1,0,0,0,0,0,0
1662,云***情,不好意思确认晚了，收到第一时间就打开泡了，味道非常好，谢谢卖家，还会再来。,7/7/2016 17:09,0,1,0,0,0,0,0
1663,l***0,茶叶收到了，很喜欢卖家赠送的杯子，很满意。物流也很快。茶叶还是以前喝的味道，不错?,7/7/2016 16:27,0,1,0,1,1,0,0
1664,f***l,宝贝不错，味道很纯正，就是不耐泡，泡三次就很淡了，不过还是喜欢它的味道，第二次购买了，好评吧！,7/7/2016 16:26,0,1,0,0,0,0,0
1665,渠***泉,不错   已买了几次了,7/7/2016 16:17,0,0,0,0,0,0,0
1666,皇***川,口粮茶而已。,7/7/2016 16:00,0,1,0,0,0,0,0
1667,l***n,茶客一名，自从喝了这家的龙井就一发不可收拾，今年买了很多送给家人朋友，感谢茶人&ldquo;旗灵&rdquo;及客服&ldquo;小虎&rdquo;，耐心的落实赠品问题，上传赠送的&ldquo;尝鲜包龙井&rdquo;，让你不出家门尝遍各种等级的龙井茶，并找出适合自己的口味，一如既往地支持！,7/7/2016 15:38,0,1,0,1,0,0,0
1668,t***7,一直喝这的茶，还不错。,7/7/2016 15:30,0,0,0,0,0,0,0
1669,唐***宏,不错，好喝！,7/7/2016 15:27,0,0,0,0,0,0,0
1670,小***6,作为口粮茶是不二的选择！茶叶非常不错！还有小礼物！很棒,7/7/2016 15:00,0,1,0,1,0,0,0
1671,章***7,和以前一样 好,7/7/2016 14:45,0,0,0,0,0,0,0
1672,台***5,品质不错。,7/7/2016 14:31,0,1,0,0,0,0,0
1673,宜***贸,此茶太难喝了，慎拍！,7/7/2016 13:54,0,1,0,0,0,0,1
1674,就***购,挺不错的茶，女生就是应该喝点绿茶?，很清香,7/7/2016 13:36,0,1,0,0,0,0,0
1675,马***9,这款还没喝，包装很好,7/7/2016 13:06,1,0,0,0,0,0,0
1676,z***n,常客了 不多说了 蛮好的,7/7/2016 12:55,0,0,0,0,0,0,0
1677,g***l,龙井不错，挺香的，是当年新茶。,7/7/2016 12:45,0,1,0,0,0,0,0
1678,t***5,物美价廉,7/7/2016 12:35,0,1,1,0,0,0,0
1679,赵***歆,好喝得很！喜欢，满意！喝完尝尝别的种类！,7/7/2016 11:33,0,1,0,0,0,0,0
1680,柳***油,满口生香很纯正 比市面的好得多 颜色清亮是淡绿色 赠品也喜欢的不得了 总之非常满意,7/8/2016 7:36,0,1,0,1,0,0,0
1681,月***猫,很好的茶叶，客服小卢的服务很好，点个赞。,7/8/2016 7:23,0,0,0,1,0,0,0
1682,惊***响,茶叶很香，喝一口齿留余香，可以泡3遍，这个价买的，对得起这个价,7/8/2016 1:09,0,1,1,0,0,0,0
1683,c***l,好评吧，毕竟价位在这,7/8/2016 0:14,0,0,1,0,0,0,0
1684,w***9,已经是多次购买啦！挺好的，很喜欢。,7/7/2016 23:35,0,0,0,0,0,0,0
1685,q***q,东西收到了，还没有品尝，看的很不错！,7/7/2016 22:47,0,0,0,0,0,0,0
1686,宇***0,我已经是第三次卖了，茶叶很好！赠品是一对杯子就好了！,7/7/2016 22:34,0,0,0,1,0,0,0
1687,g***3,茶叶很好，就是少送一个杯子，店家说下次，总体满意！,7/7/2016 22:27,0,0,0,1,0,0,1
1688,紫***8,茶叶收到了，整体的包装很好看，杯子包的也很严实，茶业还没尝，追评好了,7/7/2016 21:35,1,0,0,0,0,0,0
1689,m***9,还没喝、先给好评、回头追加,7/7/2016 21:03,0,0,0,0,0,0,0
1690,覃***8,感觉还可以吧，就是感觉少了什么，总的来说还可以。?,7/7/2016 20:48,0,0,0,0,0,0,0
1691,余***寒,老爸钦点的牌子，喝着很棒,7/7/2016 20:33,0,1,0,0,0,0,0
1692,x***8,不错，喝起来还可以，喝完还来。,7/7/2016 20:25,0,1,0,0,0,0,0
1693,美***呀,早就到了还不错,7/7/2016 20:19,0,0,0,0,0,0,0
1694,g***g,茶好，服务好，老顾客了。常在这家买。划算,7/7/2016 20:14,0,0,0,1,0,0,0
1695,a***a,味道不错，口感很好,7/7/2016 20:13,0,1,0,0,0,0,0
1696,爬***蛙,好茶，只是觉得店家再送个茶罐就完美了，茶叶包送个封口扣感觉不到有多贴心，茶叶是长期消费品，老板应该在吸收新顾客的同时稳定老顾客,7/7/2016 20:07,1,1,0,1,0,0,1
1697,小***y,第一次在网上买茶，感觉挺不错的，客服小卢也很细心，好评。,7/7/2016 19:21,0,0,0,1,0,0,0
1698,z***7,茶还可以,7/7/2016 18:58,0,0,0,0,0,0,0
1699,j***4,,7/7/2016 18:28,0,0,0,0,0,0,0
1700,a***3,a已经收到了，但是怎么没有那个茶叶盒子就一个，那个软包装的，这样会不会受潮呀！还有送了一个杯子挺漂亮的，包装倒是很仔细。,7/8/2016 17:04,1,0,0,1,0,0,0
1701,5***l,茶收到了，包装精美，口感不错，还送了杯子，好评,7/8/2016 16:24,0,1,0,1,0,0,0
1702,胥***孟,,7/8/2016 15:59,0,0,0,0,0,0,0
1703,y***n,买了很多次的老顾客了，茶一如既往的好。送的双层玻璃杯也很喜欢。,7/8/2016 14:33,0,0,0,1,0,0,0
1704,l***8,茶叶收到，今天用新开的250毫升紫砂壶泡了一壶，第一遍茶味道很浓，第二遍就非常淡了，应该不是正品，入手的朋友慎之。,7/8/2016 14:16,0,1,0,0,0,1,1
1705,t***2,非常完美！！！！！！！！！,7/8/2016 13:17,0,0,0,0,0,0,0
1706,黑***长,质量可以哦，已经是第三次买了。,7/8/2016 13:12,0,1,0,0,0,0,0
1707,v***0,第二次购买了，满意。 快递速度快,7/8/2016 11:53,0,0,0,0,1,0,0
1708,刘***3,茶叶刚收到，就等不急赶快泡了壶，嘿，味道很不错，有茶香味，以后就多喝茶，少喝酒了,7/8/2016 11:42,0,1,0,0,0,0,0
1709,会***7,茶叶香气很正，形状非常完整，可冲泡三次，赠品质量很好。满分！,7/8/2016 11:26,0,1,0,1,0,0,0
1710,王***0,帮朋友买的，他说还挺好的。,7/8/2016 11:11,0,0,0,0,0,0,0
1711,k***1,第二次买了,7/8/2016 11:06,0,0,0,0,0,0,0
1712,x***e,勉强给个好评吧。,7/8/2016 9:58,0,0,0,0,0,0,0
1713,t***0,颜色差异大，可能老新混着了，叶子比较滑,7/8/2016 9:43,0,1,0,0,0,0,1
1714,x***s,东西不哦 商家服务好,7/8/2016 9:24,0,0,0,1,0,0,0
1715,经***天,茶叶不错，茶形齐整，鲜绿，是今年新茶～清香而不结喉，价格实惠，送的老树龙井也好喝！,7/8/2016 9:04,0,1,1,0,0,0,0
1716,t***2,第一次买茶喝，不懂茶，感觉还可以吧，好评。,7/8/2016 8:54,0,1,0,0,0,0,0
1717,f***7,不错，喜欢，还有一个杯子，质量很好,7/8/2016 8:54,0,1,0,1,0,0,0
1718,喝***乐,不多说了还是那喜欢的味道 好,7/8/2016 8:44,0,1,0,0,0,0,0
1719,甜***3,茶叶口感还可以，送的小杯子也很喜欢,7/8/2016 8:29,0,1,0,1,0,0,0
1720,y***o,以后慢慢品尝,7/9/2016 11:26,0,0,0,0,0,0,0
1721,l***7,老顾客还是那个味道，经济实用，以后还会继续光顾,7/9/2016 10:37,0,1,1,0,0,0,0
1722,彩***8,东西不错快递也挺快的，特别要表扬一下小茶人小梅服务态度很好，因为我碰到一点问题咨询了她，她非常不厌其烦的回答我的问题以后还会继续光顾该店。,7/9/2016 10:36,0,0,0,1,1,0,0
1723,x***e,卢正浩龙井茶买了二包，因为每次购买质量都很稳定，发货也快，茶叶叶形匀称，颜色很漂亮，淡淡的绿色，闻起来一股清香味道，一看就是今年的新茶。喝到口中，味道醇厚绵软，微苦后甜，喝后唇齿留香。这个价位太划算了，以后还会光顾。,7/9/2016 10:31,0,1,1,0,0,0,0
1724,s***2,给老爸买的，老爸说味道不错，下次还会再光临！,7/9/2016 10:24,0,1,0,0,0,0,0
1725,越***儿,茶叶品质非常好，味道非常不错，价格便宜，以后还会试一试不同的种类。,7/9/2016 10:15,0,1,1,0,0,0,0
1726,t***g,发货好快！茶香,7/9/2016 10:14,0,1,0,1,0,0,0
1727,z***c,很不错，我已经第二次购买了。很喜欢他家赠送的双层玻璃杯。喝茶已经成了习惯了，一早起床就泡上一杯，龙井的特殊香味，似乎有瘾了，哈哈哈！,7/9/2016 10:06,0,1,0,1,0,0,0
1728,g***3,茶很好喝 谢谢小茶人贡羽的服务喝完再来,7/9/2016 10:05,0,1,0,1,0,0,0
1729,张***5,下次还买啊,7/9/2016 10:00,0,0,0,0,0,0,0
1730,笑***气,很满意，不愧是品牌的！以后还会来的！,7/9/2016 9:55,0,0,0,0,0,1,0
1731,n***农,非常好的宝贝，全五分,7/9/2016 9:47,0,0,0,0,0,0,0
1732,m***0,第一次购买挺好的,7/9/2016 9:07,0,0,0,0,0,0,0
1733,高***6,不错 挺好喝的 赠品也不错,7/8/2016 21:34,0,1,0,1,0,0,0
1734,火***f,收到货物，不错，很用心，好评,7/8/2016 21:32,0,0,0,0,0,0,0
1735,来***子,,7/8/2016 21:18,0,0,0,0,0,0,0
1736,p***3,一如既往的正宗口味。,7/8/2016 21:12,0,1,0,0,0,0,0
1737,j***9,茶叶不错，喝起来很香，就是快递包装太马虎，盒子太大整个挤扁了，要不是送的杯子撑着，茶叶就压坏了。,7/8/2016 21:05,0,1,0,1,1,0,0
1738,h***1,性价比很高！,7/8/2016 21:01,0,0,1,0,0,0,0
1739,侯***江,很好。已是第二购购买了。,7/8/2016 18:13,0,0,0,0,0,0,0
1740,t***2,喝着口感一般般，毕竟是这个价格嘛,7/9/2016 22:12,0,1,1,0,0,0,1
1741,安***乐,茶叶不错，口感很好。下次再来。,7/9/2016 21:50,0,1,0,0,0,0,0
1742,d***7,喝起来的味道还是可以的，,7/9/2016 21:26,0,1,0,0,0,0,0
1743,黑***长,公司的，同事的茶叶都在这里买了，质量挺好的价格也是实惠,7/9/2016 21:18,0,1,1,0,0,0,0
1744,k***u,跟网上说的一样的不错,7/9/2016 20:59,0,0,0,0,0,0,0
1745,有***寞,味道不错,7/9/2016 20:30,0,1,0,0,0,0,0
1746,幸***5,可以吧！送人的&hellip;&hellip;,7/9/2016 20:04,0,0,0,0,0,0,0
1747,h***3,一般！叶子杆比较多，茶味道比较淡，略苦！,7/9/2016 20:01,0,1,0,0,0,0,1
1748,z***2,不错！喜欢！,7/9/2016 18:29,0,0,0,0,0,0,0
1749,勿***阵,满意，还送我了一个杯子,7/9/2016 17:47,0,0,0,1,0,0,0
1750,t***m,真品，味道真的很好,7/9/2016 17:14,0,1,0,0,0,0,0
1751,英***8,杯子很喜欢！,7/9/2016 17:12,0,0,0,1,0,0,0
1752,观***茶,收到！送的杯子完好。,7/9/2016 16:59,0,0,0,1,0,0,0
1753,k***6,一般吧，没什么味道,7/9/2016 16:37,0,1,0,0,0,0,1
1754,g***1,一开始买错了，不过客服小茶人小梅态度很好，办事效率也很高。整个过程让人很舒心！,7/9/2016 15:09,0,0,0,1,0,0,0
1755,v***3,茶叶很正宗，很喜欢，下次再来。,7/9/2016 14:15,0,0,0,0,0,1,0
1756,l***s,物流快，服务好，茶叶味道不错，送的杯子也挺不错，喝完再买！,7/9/2016 14:11,0,1,0,1,1,0,0
1757,龙***2,,7/9/2016 13:09,0,0,0,0,0,0,0
1758,c***3,作为口粮茶足够了，对得起这个价格。,7/9/2016 12:27,0,0,1,0,0,0,0
1759,a***3,叶子大，干净新鲜！老顾客了！,7/9/2016 11:36,0,1,0,0,0,0,0
1760,r***n,一如既往的好，品牌的力量！,7/10/2016 17:39,0,0,0,0,0,1,0
1761,c***2,味道不错，价格也实惠,7/10/2016 17:19,0,1,1,0,0,0,0
1762,t***3,茶叶看颜色真的不怎么样，但是喝起来味道真的还可以，好评！,7/10/2016 17:18,0,1,0,0,0,0,1
1763,小***转,开始买错了，后来发过来就懒得退了，一打开挺香的，泡起来真好喝，哈哈，不错不错,7/10/2016 16:54,0,1,0,0,0,0,0
1764,魏***家,味道不错，喜欢龙井茶。 好,7/10/2016 16:50,0,1,0,0,0,0,0
1765,力***鱼,挺好不错，快递很快，大店的服务快速专业很好,7/10/2016 16:18,0,0,0,0,1,0,0
1766,中***虾,我个人觉得&ldquo;卢正浩&rdquo;还是可以的，一直保持。,7/10/2016 15:13,0,0,0,0,0,1,0
1767,z***5,还行，就是装茶叶的袋子有点脱胶开了，其它的都好，送的杯子包装完好，茶可以，茶香还行，就是茶叶泡开后感觉上不怎么绿。客服白琳态度蛮好个,7/10/2016 14:09,1,1,0,1,0,0,1
1768,w***0,看着还不错。,7/10/2016 12:32,0,0,0,0,0,0,0
1769,白***8,确认稍晚，茶叶确实不错，还会再来。,7/10/2016 11:14,0,0,0,0,0,0,0
1770,y***2,收到，尝了尝，味道不错,7/10/2016 11:13,0,1,0,0,0,0,0
1771,小***9,物流很给力，茶叶很好喝，客服小茶人小梅服务很满意，本次购物超级满意！还有包装很漂亮，送人也是不错的选择！,7/10/2016 10:56,1,1,0,1,1,0,0
1772,余***l,一般般，不过也算对的起这价格,7/10/2016 10:16,0,0,1,0,0,0,0
1773,x***1,真是醉了，你家的茶叶也不算便宜了，关键竟然有虫，说起来还是品牌茶，等一次来，真的失望，以后还是本地茶叶店买买好了,7/10/2016 8:31,0,1,0,0,0,0,1
1774,z***0,茶很香，还送了个瓷杯,7/10/2016 8:22,0,1,0,1,0,0,0
1775,t***1,,7/10/2016 6:48,0,0,0,0,0,0,0
1776,孟***f,还行！ 性价比高  货真价实,7/9/2016 23:10,0,0,1,0,0,0,0
1777,夕***颜,收到了，看样子应该还不错，等老爸喝了再来评价，还有小礼物，好的话会再来的。,7/9/2016 22:41,0,0,0,1,0,0,0
1778,s***2,好茶，第二次购买了,7/9/2016 22:38,0,0,0,0,0,0,0
1779,9***阳,味道淡淡的，很一般，不苦也不香，湊合喝吧,7/9/2016 22:35,0,1,0,0,0,0,0
1780,鑫***务,好货好卖家！,7/11/2016 9:45,0,0,0,1,0,0,0
1781,送***乖,给老爸买的，没问他怎么样，应该还可以吧，过几天追加一下。,7/11/2016 9:34,0,0,0,0,0,0,0
1782,小***之,不错，味道很浓,7/11/2016 9:09,0,1,0,0,0,0,0
1783,小***点,茶味还是不错的，不止一次购买了，味道挺好，就是茶看上去好碎啊，自己喝很不错的哦。就是赠品让我-_-||   我买了那么多就只有一个青花瓷杯，跟描述不符吧！,7/11/2016 8:59,0,1,0,1,0,0,1
1784,q***9,一收到货就立马泡了一杯，没想象中好，开水冲泡看到好多细碎茶叶往下沉，等茶叶沉下一部分以后表面漂浮的确实茶树枝，不多说了，看图！ 快递太空闲了，所以他们就给自己找点事做做，可能闲着怕拿不到工资吧！而且包裹都被压变形了，对于茶叶这种东西商家也没有在包裹上提示易碎物品，被快递随意扔压！看图,7/11/2016 8:53,0,1,0,0,1,0,1
