rateContent,package,quality,price,service,logistics,other,sentiment
确认晚了，不好意思。老顾客了，不多说了！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
质量不错味道好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
年年购买，品牌质量，值得信赖，五星评价,0.0,1.0,0.0,0.0,0.0,0.0,0.0
还没打开应该会很好。客服&lsquo;&rsquo;小梅&lsquo;&rsquo;很好，在此表扬一下。,0.0,0.0,0.0,1.0,0.0,0.0,0.0
茶好 服务好 客服态度好 发货速度快,0.0,0.0,0.0,0.0,0.0,0.0,0.0
品质一如既往,0.0,1.0,0.0,0.0,0.0,0.0,0.0
帮别人买的听说还可以，快递很给力,0.0,0.0,0.0,0.0,1.0,0.0,0.0
很好，多次光顾了，还有礼物送，赞 很好,0.0,0.0,0.0,0.0,0.0,1.0,0.0
第二次购买了 茶叶很好 味道很甘醇,0.0,1.0,0.0,0.0,0.0,0.0,0.0
经常买这款品牌的茶，很值。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
一如既往的好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
第一次买，挺不错的，是新茶，品尝了泡了四次还有味道，很正宗哦！,0.0,1.0,0.0,0.0,0.0,1.0,0.0
味道不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
很好喝！！！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
老公喜欢喝茶?，离不开。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
性价比不错，比在某湖买的同价位的好一点点，不过茶这东西确实是一分钱一分货,0.0,0.0,1.0,0.0,0.0,0.0,0.0
品尝过几家龙井 感觉卢正浩最好 不掺假说新茶就是新茶 而且在质量上也略胜别的家 今后喝龙井就你家了所以看做活动就趸了点货 现在有好几斤茶叶 够喝一阵了 喝完再来,0.0,1.0,0.0,0.0,0.0,0.0,0.0
杯子很喜欢！,0.0,0.0,0.0,1.0,0.0,0.0,0.0
物流太慢啦,0.0,0.0,0.0,0.0,1.0,0.0,1.0
还行吧,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错，很好喝,0.0,1.0,0.0,0.0,0.0,0.0,0.0
看包装挺好 还没试试 服务很好，发申通 不给送货 又给补发的！,1.0,0.0,0.0,1.0,1.0,0.0,1.0
茶叶很碎，同事说是夏茶，口感很苦，颜色暗黄，不过就价格来说就不多说什么啦,0.0,1.0,1.0,0.0,0.0,0.0,1.0
全5分好评。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还可以吧,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶非常好，是新茶，汤色也漂亮，口感好，非常满意，给个赞哦,0.0,1.0,0.0,0.0,0.0,0.0,0.0
很好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还不错，谈不上多惊喜，但是味道真的还算可以了，希望店家多做活动，多做好茶！,0.0,1.0,0.0,0.0,0.0,1.0,1.0
一直买这家茶叶，还是不错的,0.0,0.0,0.0,0.0,0.0,1.0,0.0
很好的茶，味道很好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶不错味道可以,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶不错。促销买的。实惠。卖家发货很快。。。。。。。。。。。。,0.0,0.0,1.0,1.0,0.0,0.0,0.0
不咋地,0.0,0.0,0.0,0.0,0.0,0.0,1.0
送货速度快，虽是三级，自己喝也不错。,0.0,0.0,0.0,0.0,1.0,1.0,0.0
不要太相信广告了，茶叶也就这样，买过就后悔,0.0,0.0,0.0,0.0,0.0,1.0,1.0
一如既往的好味道，很好！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
值得信赖的商家，老客户了，很满意,0.0,0.0,0.0,0.0,0.0,1.0,0.0
不错 不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很好！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还可以 还行,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错?下次再来,0.0,0.0,0.0,0.0,0.0,0.0,0.0
货超值，呵，下次再来。朋友们：这家店的货值。 一个字！！值！！！ 掌柜的服务态度真好，发货很快。商品质量也相当不错。太喜欢了，谢谢！,0.0,1.0,0.0,1.0,0.0,0.0,0.0
茶叶很不错。包装、服务都很到位。谢谢。,1.0,1.0,0.0,1.0,0.0,0.0,0.0
送的茶壶和茶海很喜欢,0.0,0.0,0.0,0.0,0.0,1.0,0.0
茶叶，茶具放一个袋子有点挤，送礼有点小，不够大气，若自己用还不错。,0.0,0.0,0.0,0.0,0.0,1.0,1.0
送朋友的，还不错好评。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
价格实惠，茶叶有些碎，性价比还行。,0.0,1.0,1.0,0.0,0.0,0.0,1.0
虽知是三级品并有心理准备，但泡出来的茶香与汤色比预想的差。  茶叶难见几片整叶，颜色只见黄没有绿。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
给爸爸卖的，暂时还没喝。送了杯子和防潮夹子。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
不错哦。。。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶比较耐泡，微微有点涩。 满意,0.0,1.0,0.0,0.0,0.0,0.0,0.0
东西一般，快递给力。,0.0,1.0,0.0,0.0,1.0,0.0,1.0
快递很慢，而且这次的茶比上次的不好喝，价格也比上次的贵，还是店主推荐的，总觉得被坑了,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"质量好,正品,又买了,包装精致,送货快 好",1.0,1.0,0.0,0.0,1.0,0.0,0.0
茶很实惠，平时单位喝喝不错，物流很快。,0.0,0.0,1.0,0.0,1.0,0.0,0.0
挺好，感觉不错。还有礼品包，很实惠,0.0,0.0,1.0,0.0,0.0,1.0,0.0
口感还不错，没有清明节前买的那款香，不过作为口粮茶还不错的，包装讲究，还送了个瓷杯，很雅气，直接用了,1.0,1.0,0.0,1.0,0.0,0.0,1.0
挺好的，新鲜，就是有些茶叶棒,0.0,1.0,0.0,0.0,0.0,0.0,1.0
赠品漏掉了 有点失望 下次希望记得,0.0,0.0,0.0,0.0,0.0,1.0,0.0
味道还可以,0.0,1.0,0.0,0.0,0.0,0.0,0.0
还是好，不错不是一次买了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
杯子质量一般，但那个包装很精致，喜欢那个茶盘,1.0,0.0,0.0,0.0,0.0,1.0,1.0
送爸爸的，看包装不错，还未品尝,1.0,0.0,0.0,0.0,0.0,0.0,0.0
个人喝还可以,0.0,1.0,0.0,0.0,0.0,0.0,0.0
以前一直喝西湖牌的龙井了，贵十来块钱就贵一个档次。真的是一分价钱一分货，贪便宜买的也不多说了,0.0,0.0,1.0,0.0,0.0,0.0,1.0
价格实惠，打开就能闻到豆香，冲泡喝了回甘不错，很满意！,0.0,1.0,1.0,0.0,0.0,0.0,0.0
非常好的店铺，茶叶正宗价格公道,0.0,1.0,1.0,0.0,0.0,0.0,0.0
还没喝，不过看着不错,0.0,0.0,0.0,0.0,0.0,0.0,1.0
没有喝过这个味道的龙井茶，没有龙井的味道！！！！！,0.0,1.0,0.0,0.0,0.0,1.0,1.0
买了好几次了，茶叶品质一直挺好，喜欢喝。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
包装仔细，物流给力，茶汤清冽，甘甜可口！,1.0,1.0,0.0,0.0,1.0,0.0,0.0
还可以 老客户了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很好喝。很正,0.0,1.0,0.0,0.0,0.0,0.0,0.0
确认收货，聚划算购买，还未品尝，先好评，品尝后追评。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
茶叶不错!,0.0,1.0,0.0,0.0,0.0,0.0,0.0
确实比较淡。但味道不错,0.0,1.0,0.0,0.0,0.0,0.0,1.0
茶叶收到以后马上就泡了一杯，很清香，喝起来口感也好，价格适中，满意。以后还会来买的。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
去年的茶保存得不错。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"茶叶质量很好,多次买了,值得推荐,会再来. 非常好",0.0,1.0,0.0,0.0,0.0,0.0,0.0
每次快递公司都不能及时送货   茶还可以吧,0.0,1.0,0.0,0.0,1.0,0.0,0.0
香气挺足，口感沒有特級的好喝，但回甘一點都不輸給特級的，只是感覺茶葉比較碎。總得來說性價比挺高，滿意。,0.0,1.0,1.0,0.0,0.0,0.0,1.0
多次购买了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
习惯性好评！,0.0,0.0,0.0,0.0,0.0,0.0,1.0
茶叶收到了，包装很好，味道也可以，好评。,1.0,1.0,0.0,0.0,0.0,0.0,0.0
很棒的 喝了几天才来评价 物美价廉,0.0,1.0,1.0,0.0,0.0,0.0,0.0
茶叶很香 老板很用心 质量没得说 超出预期,0.0,1.0,0.0,0.0,0.0,0.0,0.0
挺好的 发货晚 但快递给力,0.0,0.0,0.0,1.0,1.0,0.0,1.0
多次在这儿购买了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错挺好的,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很喜欢，很不错，超级便宜合适！！！,0.0,0.0,1.0,0.0,0.0,0.0,0.0
看图片吧，喝茶喝出一根毛发我也是醉了，都说绿茶最干净，不用洗茶，但在这家买茶的，还是洗一下吧，太恶心了&hellip;&hellip;不会再来了,0.0,0.0,0.0,0.0,0.0,1.0,1.0
第二次购买了。茶叶非常好喝。谢谢老板送的礼物，五分。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
宝贝挺好的，买家的赠品也很好，满意的一次购物。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
包装还不错，还没喝呢，品尝后在来追评！ 好评！,1.0,0.0,0.0,0.0,0.0,0.0,0.0
味道稍微有点变化，不过可以忍受。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
刚收到就拆开了泡了一杯，茶叶整齐，大小均匀，口感清淡，感觉不怎么耐泡。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
一如既往的好  老顾客了  品质还是这么好 正赶上双十一了  很实惠哦,0.0,1.0,1.0,0.0,0.0,1.0,0.0
不错不错，物流挺快的，还没开始喝，先给个5分吧,0.0,0.0,0.0,0.0,1.0,0.0,0.0
价格实惠,0.0,0.0,1.0,0.0,0.0,0.0,0.0
口感好 很实惠,0.0,1.0,1.0,0.0,0.0,0.0,0.0
nice nice,0.0,0.0,0.0,0.0,0.0,0.0,0.0
是新茶，味道纯正，第一次购买，很满意，有需要会再来。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
还没喝，等喝了再来评价,0.0,0.0,0.0,0.0,0.0,0.0,1.0
还行吧。但是感觉茶叶好像有些老，需要泡很长时间才能泡开。以前我买的同价位的龙井一会就泡开了，不知道这次的茶叶有什么问题。味道还算可以吧！,0.0,1.0,0.0,0.0,0.0,1.0,1.0
很好 够好了 送人也可以，建议以后出1斤好点包装的,0.0,0.0,0.0,0.0,0.0,1.0,0.0
好东西,0.0,1.0,0.0,0.0,0.0,0.0,0.0
物廉价美，客服很有耐心，值得购买?,0.0,1.0,1.0,1.0,0.0,0.0,0.0
一般吧，泡第二次味道就很淡了。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
东西还可以。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
没看到，应该不错,0.0,0.0,0.0,0.0,0.0,0.0,1.0
继续支持,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶收到拉，看外包装还是比较满意的，习惯性好评吧？至于其他的质量吗？以后喝了才敢吹,1.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶很好，算是老顾客了，每次都赶在店里做活动时候买。买的送人的。 很好很到位,0.0,1.0,0.0,0.0,0.0,1.0,0.0
不错，很好，以后还会来的,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶汤颜色不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
很好的茶叶,0.0,1.0,0.0,0.0,0.0,0.0,0.0
喜欢小茶具哈哈,0.0,0.0,0.0,0.0,0.0,1.0,0.0
不错 值这个价,0.0,0.0,1.0,0.0,0.0,0.0,0.0
泡完的时候茶叶杂质偏多，几乎每一片茶叶上都带有黑点，泡完普遍变黄，味淡如水，这应该不是新茶，产地就不好说了。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
有龙井味，但是不是新旧茶混合的龙茶呢？,0.0,1.0,0.0,0.0,0.0,1.0,1.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
经常买，挺香的，性价比高.,0.0,1.0,1.0,0.0,0.0,0.0,0.0
也就泡一杯，等在冲就没味了！失败。,0.0,0.0,0.0,0.0,0.0,1.0,1.0
还没喝 价格高点应该好点吧 去年买的二级不行 今年再试试,0.0,0.0,0.0,0.0,0.0,1.0,1.0
还行吧。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
同事买的，他说茶叶真的很好！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
喝了感觉 比饭店里免费茶水稍好的样子,0.0,1.0,0.0,0.0,0.0,0.0,1.0
口感不错！好评！吧！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
挺好的 喝3年了 性价比高的还是这个 ~ 满分,0.0,0.0,1.0,0.0,0.0,0.0,0.0
老顾客了，没错！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
这个价位肯定买不上好茶，还行吧,0.0,1.0,1.0,0.0,0.0,0.0,1.0
多次买了，应该不错吧，这次的还没吃，看上去和以前一样的，发货和物流都很快。,0.0,0.0,0.0,1.0,1.0,0.0,0.0
买了三款茶，一款比一款好。耐泡，回味甘甜。给个全分下次再来，期待下次送点品尝包，杯子啥的那就更好啦。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
比较满意 不过比4月份买的似乎口感稍微差了点点,0.0,1.0,0.0,0.0,0.0,0.0,1.0
可以,0.0,0.0,0.0,0.0,0.0,0.0,0.0
香,0.0,1.0,0.0,0.0,0.0,0.0,0.0
还不错，老客户了，龙井就定你家了！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
买一赠一，够划算。平民价，适合我。 包装很严实。自助购物。,1.0,0.0,0.0,0.0,0.0,1.0,0.0
一个字，好！包装比之前的有改进，盒盖加品牌logo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
味道淡了点，不耐泡，感觉好像是新旧混合的,0.0,1.0,0.0,0.0,0.0,1.0,1.0
茶蛮不错，客服也挺好,0.0,1.0,0.0,1.0,0.0,0.0,0.0
刚收到，还没开封，包装精美！送的青瓷非常好！,1.0,0.0,0.0,1.0,0.0,0.0,0.0
好好好太好了,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
老顾客了，这次买了两盒，还没拆开喝。,0.0,0.0,0.0,0.0,0.0,1.0,1.0
相当好喝的茶叶，滋味醇厚甘甜，香气浓郁，特别正宗，全5分啦。 客服小虎服务态度很好,0.0,1.0,0.0,1.0,0.0,1.0,0.0
可以，比较清淡。 可以，要是有个茶叶盒就好了，纸袋容易发潮。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
一分钱一分货，雨前就是不如明前。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
茶很不错的，希望能出更多实惠的包装。降低包装成本，以飨茶客,1.0,1.0,1.0,0.0,0.0,0.0,1.0
茶还是不错，第一泡味道还是挺不错的，也有卖相，第二泡也还行，第三泡基本就没味了，为什么我这份茶包里只有一个密封夹呢？不是每包都送两个吗？,0.0,1.0,0.0,1.0,0.0,0.0,1.0
喝着还行，就是不经泡，两三水以后味道没有啦，口感不是很重，颜色发黄，叶片碎的也有，一分钱一分货吧，就是图个放心，杜绝假茶叶就不错了，这个价位还算可以接受,0.0,1.0,1.0,0.0,0.0,0.0,1.0
一贯好评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶也挺好，但是为啥只给我一个夹子,0.0,1.0,0.0,0.0,0.0,1.0,0.0
包装精美，发货速度快，还有赠品，下次还会再关顾的,1.0,0.0,0.0,1.0,0.0,0.0,0.0
很好，送的杯子坏了，联系客服2天就补发给我了。,0.0,0.0,0.0,1.0,0.0,1.0,0.0
东西不错，很整，物超所值,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道不错 好评,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28凌晨号下单，1号早上9点到货，三种各不相同的茶叶，味道亦如往日的好，很物有所值的茶叶~,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶不错，感觉是新茶树，新茶味道很不错，有春天的味道！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶香四溢，清香怡宁神。很好喝，跟之前朋友从杭州带回来的一样。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
一个字好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"包装正宗,信任卢正浩的品牌。拿去送朋友，口感就说不出来了。 好",1.0,0.0,0.0,0.0,0.0,0.0,0.0
非常好，豆香味浓郁，很好的茶叶，值得购买，下回还是在你们家买！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
收到。还没喝，喝了再评吧。,0.0,0.0,0.0,0.0,0.0,0.0,1.0
我爸很喜欢,0.0,0.0,0.0,0.0,0.0,0.0,0.0
妈妈说味道不错哦,0.0,1.0,0.0,0.0,0.0,0.0,0.0
非常满意，味道很香，快递也很给力，客服态度非常好，赞一个,0.0,1.0,0.0,1.0,1.0,0.0,0.0
茶叶不错，物流太慢,0.0,1.0,0.0,0.0,1.0,0.0,1.0
现在商家所谓的特价越来越少了，比起之前我买的，份量少了很多，而且也没杯子赠送，我买了三种有杯子赠送的茶叶，结果一个都没有，商家有点太忽然消费者了，真的有点气愤,0.0,1.0,1.0,1.0,0.0,0.0,1.0
品尝后在评论,0.0,0.0,0.0,0.0,0.0,0.0,1.0
买了好几种，这份还没尝，喝过再评价,0.0,0.0,0.0,0.0,0.0,0.0,1.0
茶叶不错，泡过后才来评价的，真心不错。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
客服及时，发货神速！全五星好评！,0.0,0.0,0.0,1.0,0.0,0.0,0.0
非常好！没有碎的叶子～活动价买太划算！,0.0,1.0,1.0,0.0,0.0,0.0,0.0
很好，我信赖这个品牌。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
未尝；应该不错。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
发货快，客服耐心服务好。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
一如既往的好，老客户了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
价格便宜实惠！不错！,0.0,0.0,1.0,0.0,0.0,0.0,0.0
宝贝收到了！服务好，发货快，还会光顾。,0.0,0.0,0.0,1.0,0.0,0.0,0.0
茶比较碎，还有部分茶梗，或许这就是三级原因吧。味道甘甘的不会像别的茶，泡久了会很苦，闻起来香，但是喝着不怎么香。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
不错,0.0,0.0,0.0,0.0,0.0,0.0,0.0
好茶，好茶,0.0,1.0,0.0,0.0,0.0,0.0,0.0
包装精美，挺好,1.0,0.0,0.0,0.0,0.0,0.0,0.0
一如既往的好评 卢正浩已经是我买茶叶的不二选择 店家很厚道 每次都有不错的 实惠的赠品送 非常满意 支持卢正浩！,0.0,0.0,0.0,1.0,0.0,1.0,0.0
一般般,0.0,0.0,0.0,0.0,0.0,0.0,0.0
不错，好茶。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶不错，连续第二年购买，雨前茶比较耐泡。性价比很高。,0.0,1.0,1.0,0.0,0.0,1.0,0.0
漂亮的包装   很清香  值得推荐,1.0,1.0,0.0,0.0,0.0,0.0,0.0
这次是我买的最差的了 香味一般般 完全没有回甘,0.0,1.0,0.0,0.0,0.0,0.0,1.0
还没喝，颜色还行，叶子有点碎,0.0,1.0,0.0,0.0,0.0,0.0,1.0
茶是新茶 还没有开始喝 等过一个月喝了再评价 嘿嘿,0.0,1.0,0.0,0.0,0.0,0.0,0.0
味道还不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
味道很好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
本人不会品茶 但我觉得很好,0.0,0.0,0.0,0.0,0.0,0.0,1.0
东西很好，卖家发货超快，酷！五分好评,0.0,1.0,0.0,1.0,0.0,0.0,0.0
买了不少店家顺风包邮，两天到，包装也好。,1.0,0.0,0.0,0.0,1.0,0.0,0.0
茶叶是正品，真的好好诶，很香的，绝对是正品，聚划算的时候买真的很便宜，希望下次多多聚划算哦,0.0,1.0,1.0,0.0,0.0,1.0,0.0
一直在这家买茶叶，以前一直买E包，这次中秋活动给自己和同事买的F包,0.0,0.0,0.0,0.0,0.0,0.0,0.0
买来备用的，相信你家产品吧。,0.0,0.0,0.0,0.0,0.0,0.0,1.0
还是感觉你家的茶有点贵。,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"物流超快,好.",0.0,0.0,0.0,0.0,1.0,0.0,0.0
味道尚可，入口有些涩。 不过价低还行。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
发的茶叶盒子，是旧的，以前用过的茶叶盒，,1.0,0.0,0.0,0.0,0.0,0.0,1.0
茶很好喝，口感不错，是我喜欢的，好评。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
一如既往 很不错 客户很及时感谢&ldquo;慕青&rdquo;,0.0,0.0,0.0,1.0,0.0,0.0,0.0
很好，买了好几次了，给爸爸买的，说不错，以后有需要还来,0.0,0.0,0.0,0.0,0.0,0.0,0.0
物流快 包装好 茶叶是新茶 味道不错 非常的满意 满意,1.0,1.0,0.0,0.0,1.0,0.0,0.0
味醇香，汤清冽，好喝，包装用心，看着都舒服。,1.0,1.0,0.0,0.0,0.0,0.0,0.0
真的不错，味道好，还不贵，喝了两年了。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
东西不错,0.0,1.0,0.0,0.0,0.0,0.0,0.0
包装考究总体不错,1.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶已收到，刚打开泡了一杯，味道还行，就是有点碎。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
包装不错,1.0,0.0,0.0,0.0,0.0,0.0,0.0
还没喝，先给个好评，等喝了后在来追评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
送老爸的，老爸说很好，很香 好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶很好，很香也很实惠,0.0,1.0,1.0,0.0,0.0,0.0,0.0
宝贝非常好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
味道不错 很醇厚，茶叶就是有点碎，不过这个价位可以接受，总体感觉是可以的,0.0,1.0,1.0,0.0,0.0,0.0,0.0
很多次购买了，这次送了杯子不错！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
味道非常好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
个人觉得和E包没什么区别！,0.0,1.0,0.0,0.0,0.0,0.0,1.0
一开始的袋子是坏的 还好老板补发了一个,0.0,0.0,0.0,1.0,0.0,1.0,1.0
茶叶碎，茶梗较多。茶香浓郁，入口顺畅，回甘。没有三级的苦涩。生产日期4月6号。聚划算价格购买，还算值。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
味道一般,0.0,0.0,0.0,0.0,0.0,0.0,1.0
包装好！茶叶新鲜！豆香味浓郁！赞一个！,1.0,1.0,0.0,0.0,0.0,0.0,0.0
总体不错，发货也很快，给个好评！,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1月26日拍下，明摆着离过年还早，申通什么的到大城市肯定还有收货，偏说要加钱改顺丰，加钱也行，却是过3天，到29日才发货，气愤！,0.0,0.0,0.0,1.0,0.0,0.0,1.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
刚收到，还没尝呢,0.0,0.0,0.0,0.0,0.0,0.0,1.0
第一次购买，味道还可以，发货物流送货都不错。 服务都不错。,0.0,1.0,0.0,1.0,1.0,0.0,0.0
不错，绝对了,0.0,1.0,0.0,0.0,0.0,0.0,0.0
第三次买了老公喜欢喝！贡羽的服务很好！下次还会来的。,0.0,0.0,0.0,1.0,0.0,0.0,0.0
新茶很好，还有礼物。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
双11的活动，用优惠券还是很划算的，所以一次买了2盒。物流的速度不错，包装也很用心，全5分！,1.0,0.0,1.0,0.0,1.0,1.0,0.0
不错的包装，不错的茶叶。,1.0,1.0,0.0,0.0,0.0,0.0,0.0
第二次买了，上次的还没喝完，看这次聚划算先买来备着,0.0,0.0,0.0,0.0,0.0,1.0,0.0
囤货未喝,0.0,0.0,0.0,0.0,0.0,0.0,1.0
味道很一般，和期待有不小差距,0.0,1.0,0.0,0.0,0.0,0.0,1.0
包装好，发货快，茶香，经济实惠,1.0,1.0,1.0,1.0,0.0,0.0,0.0
信赖这个品牌的茶叶，喜欢龙井茶的香气！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
感觉不错！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
送人喝喝还不错哦,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还不错。买了好多次了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很不错，送礼很赞,0.0,0.0,0.0,0.0,0.0,0.0,0.0
