	sentiment	rateContent
2364	0	这个茶叶是我之前买的，茶叶的品质高出我最初的预期太多咯。滋味浓香，味道是正宗的西湖龙井的味道。后来问客服，客服给我说这是老茶树，是西湖龙井的当家品种，突然感觉自己赚大了。
2365	0	包装真好，味道也好，这个价超值，赞！
2366	0	老顾客没的说
2367	1	这次是我买的最差的了 香味一般般 完全没有回甘
2368	0	性价比高，还会光顾
2369	0	质量不错，服务周到，值得购买！
2370	0	快递很给力，还没来得及喝，后面再来追评吧
2371	0	已经购买几次正浩茶叶了，一直很好喝，对的起这个价格。还会支持的。
2372	0	相信品牌 一如既往的好
2373	1	外观包装很精致，包括陶瓷杯很喜欢，茶叶冲泡后，味道淡，色泽偏黄，可能级别不是最好的。但个人饮用也算是好的？
2374	0	还没喝，经常买这家。
2375	0	谢谢店家，真丝围巾非常漂亮！有质感！
2376	0	不错，还会光顾
2377	1	快递特别慢一周
2378	0	卖家发货速度很快，物流也很给力，宝贝包装很讲究，喝着味道也极好
2379	0	不错 对得起这个价格
2380	0	味道不错！价格划算
2381	0	茶叶很香，以后还来
2382	0	很香，茶叶不碎，非常好喝
2383	0	茶品还不错 下次还会光顾的
2384	1	味道还可以，包装很好，还送封口夹。客服小梅的服务也很周到，要是价格再便宜点就好了。
2385	0	4种茶叶搭配不错！包装设计创意很棒！赠品也很好！ 售前咨询服务耐心细致！发货迅速！赞一个！
2386	0	物流很快，口感非常不错，茶色也非常好 客服小卢很好，服务态度很满意！最喜欢和他打交道了！
2387	0	是今年新茶，性价比高。茶气香。
2388	0	茶叶不错，自己喝，性价比高
2389	0	好评！
2390	0	对得起这个价，放办公室喝
2391	0	五分好评。
2392	1	喝着不错，就是送的杯子质量不行都是味
2393	0	茶叶口感很好呢，我很 喜欢呢，给个赞
2394	1	还没拆，看样子还不错，就是配的袋子放两罐不大放得下，而且有人评论说有礼物也没有。 不错，快递员不友善。
2395	0	挺好喝
2396	0	茶叶收到，因为我是第二次购买了，我也没有打开看，反正第一次觉得不错才继续购买的，希望质量一如既往 ，好评吧！
2397	0	宝贝很好，发货速度很快
2398	1	第二次在你店里下单，我只能说你家叶子太碎了而且茶梗太多泡出来影响口感涩涩的  望改进
2399	0	倒上水后,豆香扑鼻,叶片也算规整,不错的茶叶,这个价格,这个品质可以了,满意.
2400	1	味道不错，味道稍微淡了一点！
2401	1	茶不好看，味道将就
2402	0	给老公买的，他说还行，好评吧，
2403	0	非常满意.氣味芳香味道好，還會再來的。 满意
2404	0	好喝
2405	0	很好的茶叶，味道很不错，值得购买 客服态度很棒，很愉快的一次购物
2406	0	很不错，设计的很好，盒子正好是个茶盘。。。
2407	0	包装盒很精美，茶还没喝。
2408	0	速度不错，就是送的紫砂杯变成了黄砂杯。。。。习惯性好评
2409	0	茶叶不错，包装很好，用水冲泡后一股清香味扑鼻而来，喝到嘴里味道不错，店家很用心送的杯子也很精致，感谢！！ 服务周到细心！！！
2410	0	细致周到
2411	0	都是卢正浩
2412	0	都是老顾客了，相信卢老板诚信待人的！  物美价廉
2413	0	茶叶非常不错。
2414	0	不错
2415	0	很好喝，耐泡非常好的茶叶，物超所值。
2416	0	买给送人的，还有礼盒，包装不错，好评
2417	1	味道有点淡，茶旪不错。
2418	0	此茶叶物有所值，具有龙井茶的茶香和口感，已第二次购买。
2419	0	多次购买，一如既往的好，希望一直保持
2420	0	给家里老爷子买的，他说很好喝哦，味道很正，很鲜，绝对的货真价实，最满意的一次购物 卖家的服务态度很好，很有耐心，而且发货速度也快
2421	0	阿弥陀佛
2422	0	很好
2423	0	还好，没骗
2424	0	贡羽服务不错。
2425	0	很满意，不愧是品牌的！以后还会来的！
2426	0	宝贝不错，包装也很精致，第二次购买了。满意！
2427	0	快递很快，茶还没喝，先给好评，喝完在追加(～ o ～)~zZ
2428	1	今天刚收到的，晚上泡了下，就是这个效果，味道都点淡，没有店主发的图片上的好，店主送的杯子还可以，不过茶叶有点不太理想
2429	0	新茶叶不错，味道很好，去年买了，今年又买了。
2430	0	真龙井，好茶
2431	0	不错的卖家，不错的茶叶！还会再来！
2432	1	收到了，还没喝
2433	0	卢正浩，绝对没得说！客服很好，茶叶品质更好！
2434	0	一如既往的好
2435	1	一直买，不错！
2436	0	宝贝很香
2437	0	第几次买了，好品牌，追。
2438	1	茶叶新鲜，味道不错，包装非常有品味，如果每包都配一个夹子就好了
2439	1	很一般的茶叶。
2440	1	一分钱 一分货 真不好喝
2441	0	老顾客了，满意。
2442	0	超值，很醇厚。
2443	1	叶片看起来不错，泡开后有些变形，貌似没有炒熟的样子。味道也可以。这样的价格能买到这样的茶叶，一个字：值。
2444	0	店家发货很快，今天刚收到货，包装复古感觉，很少有，比较实用，茶叶是新茶，口感不错。值。。。。包装不错 味道好 客服白琳非常好，有耐心，细心。
2445	0	茶很好 刚才打开喝了第一次 突然觉得整个人都好了  还有就是物流非常好 寄来的时候没有任何碰坏的地方
2446	0	货已收到，也品尝了，这茶确实不错。
2447	1	没喝呢，应该不错的
2448	0	满意，包装好，服务好.味道好
2449	0	good～
2450	1	第二次买了，还没喝，先给五星好评。
2451	0	一如既往的好，老客户了，需要还来
2452	1	茶叶一点都不好喝 跟草一样！
2453	0	还是一样的好，下次在光顾。
2454	0	一如继往的好！
2455	0	很好。
2456	1	还不错，龙井是不是都不耐泡？
2457	0	不错   味道很好
2458	0	东西不错，发货即时。 东西不错，发货即时。
2459	1	2015年的茶叶，香味是没有了，保存的不够好。还能喝，感觉不值现在的价格。
2460	0	很好，第二次买了
2461	0	发货速度飞快，物流也快，头天买，第二天下午就到了，味道不错
2462	0	我...老客户.店家...老牌子.全五分 发货很快且包装完好
2463	0	满意
2464	0	相当不错，尝过之后才来评价的。还会光顾
2465	1	茶是不错，买了多次了，这次送了茶杯，就是茶杯没有茶隔
2466	1	陈茶，价格比去年新茶价格还贵，不过还不错
2467	1	茶味较淡 对我爸来说不太适应
2468	0	很好
2469	0	挺满意的这个茶叶！
2470	1	此茶太难喝了，慎拍！
2471	0	上午收到还没喝，这两年一直喝卢正浩的茶叶，以前都还不错的！
2472	0	好评！已多次购买。
2473	1	不错，味道清淡，原漏发的赠品也补了
2474	0	品质一如既往的好，服务态度一流，发货快。好评。 好
2475	0	品牌值得信赖，自己喝非常超值，非常喜欢。
2476	0	不错，是第二次购买。
2477	0	和描述的一样非常愉快的一次购物
2478	0	茶叶很不错
2479	0	非常好喝了，包装好，送礼有挡次，还会再来的。
2480	0	还没喝，包装不错，服务贴心，赞。
2481	0	都已经是至尊VIP了。茶叶好的没话说，送客户也很高大上
2482	1	口粮茶，买了很多次，就是赠品太少！
2483	0	东西很满意，客服小卢态度很好！赞一个！
2484	0	非常好，老顾客了，一直在这家买
2485	0	满意！
2486	0	不错，喜欢，我以后会经常光顾。
2487	0	第二次购买了，质量不错。
2488	1	还没喝，茶叶不知道怎么样
2489	0	茶叶还没吃，但从包装上看茶叶应该不会差的。 卖家发货快，包装得很好。
2490	0	速度很快，价格很便宜，一直买你家的龙井，口粮茶，五分好评！ 好
2491	0	东西不错快递也挺快的，特别要表扬一下小茶人小梅服务态度很好，因为我碰到一点问题咨询了她，她非常不厌其烦的回答我的问题以后还会继续光顾该店。
2492	1	感觉是陈茶。味道有点怪。。不过这个价钱还可以吧。。。习惯好评
2493	0	茶叶收到了，非常满意，点赞，给五颗星好评！
2494	1	包装很精致，塑封的，礼袋的颜色略显不搭，望改进。
2495	0	作为口粮茶足够了，对得起这个价格。
2496	1	茶叶碎了一点儿，叶子很大，一般。
2497	0	礼盒漂亮大气，茶壶也不错，茶叶口感很好
2498	1	作为口粮茶还是可以的。感觉今年的稍差。
2499	0	不错，这个牌子可以
2500	0	茶叶还可以，味道清香。
2501	0	真正的龙井茶，牌子货、就是牌子货，比我之前买的味道不知好多少！包装也很仔细，以后就买你家的龙井茶了
2502	0	工作口粮
2503	0	打开包装就有一股清新的感觉，是新茶哦，谢谢卖家的介绍，赞一个
2504	0	一如既往的好评！
2505	0	确实不错，喝完再买。
2506	1	习惯好评，挺好的！
2507	1	下次活动能送套茶具就好了
2508	0	还没喝先给个好评吧
2509	0	味道还行
2510	1	刚收到，是新的，较碎，价廉，物一般，
2511	0	第二次来买了，店家的茶叶真不错，喝着口感好，看着茶叶的形态也漂亮，以后还会有再来。
2512	1	真是越来越差，以前的好点。是不是用了优惠券产品质量就下降了。都是碎片，以前还有试用装什么的，现在啥没有！
2513	0	茶味香醇,一直都是喜爱你家的茶.
2514	1	发货很快。但感觉比朋友在实体店买的味道淡些。
2515	1	还没有喝，应该不错。
2516	0	老顾客。多了不用说。实惠
2517	0	宝贝质量非常好，是正品，味道非常的清香，快递也是非常的给力，卖家服务态度一级棒，强烈建议亲们购买！
2518	0	送礼首先卢正浩包装精致，还送赠品
2519	0	不错，外包装好看，送人的，需要还会来。
2520	0	茶叶挺好的，性价比高
2521	0	的味道不错 很快收到
2522	0	发货速度超级快，泡一杯品了一下，还不错，清香四溢
2523	0	不错，发货物流都蛮快的，包装也不错，这个价位买到这个档次的茶叶算性价比高了，开包香气扑鼻，叶子不算匀整，喝起来还不错，当口粮。送的杯子个人很喜欢，很精致，点赞！
2524	0	差也不错，赞一个！ 服务没问题
2525	0	包装很严实，高端大气上档次，很正宗，价格便宜，很赞的哦
2526	1	茶不错，口感很好的，就是量有点少
2527	0	好评 好评
2528	0	还不错价格便宜
2529	0	宝贝收到了，谢谢店家送的礼物！
2530	0	hao haohaohao qoodqood
2531	1	是新茶，叶子绿绿的，口感还好，有点涩
2532	0	一直很好
2533	0	宝贝质量非常好，味道十分的好，特别的清香，快递也是非常的给力，非常满意的一次购物，强烈建议亲们购买！
2534	0	服务包装都很到位，还没泡，看着很不错
2535	1	茶叶太碎了，也根本达不到一级，习惯性好评
2536	0	不错！是新茶，口感很好。好评！
2537	0	包装精美，茶叶口感不错，发货速度快，赞一个，5分 旺旺客服 很给力，解答很详细。好评
2538	1	看着还好吧，没有密封，需要用密封夹才可以
2539	1	送人的，应该不错。。
2540	0	茶不错，只是我不太会品茶，平常也就喝喝茶叶，这个买了喝着真的口感不太一样，让朋友尝一下，也说不错的茶叶
2541	0	第一次购买，豆香味挺浓的
2542	1	还行吧,一分钱一分货.发货及时.物流也不错,快递员不是东西,从早上9点一直到晚上9点才送到.
2543	0	一如既往!
2544	0	己多次购买这款E包，茶品质好，价格实惠，实为口粮茶之首选，谢谢赠品。五星好评。
2545	0	不错的网购。下次还来你家。
2546	1	给老爸买的，老爸说味道有点淡，
2547	1	还没打开看
2548	0	值得信赖，很不错
2549	0	断茶节买的，真的是断茶了，及时性不错，考虑新春茶快来了，没敢多买。
